round, unique_hits, no_unique_entities, total_hits, total, accuracy, speed_summary, speed_feedback
7049,47,762,1117,5102,0.06167979002624672,0.1008608341217041,0.001667022705078125
7050,49,762,1135,5102,0.06430446194225722,0.10123276710510254,0.0016832351684570312
7051,47,762,1135,5102,0.06167979002624672,0.10782313346862793,0.0017328262329101562
7052,52,762,1143,5102,0.06824146981627296,0.1030268669128418,0.0017080307006835938
7053,48,762,1119,5102,0.06299212598425197,0.10299062728881836,0.0018246173858642578
7054,51,762,1131,5102,0.06692913385826772,0.10314345359802246,0.0016903877258300781
7055,50,762,1136,5102,0.06561679790026247,0.10440587997436523,0.0018315315246582031
7056,47,762,1130,5102,0.06167979002624672,0.10290288925170898,0.0016674995422363281
7057,48,762,1131,5102,0.06299212598425197,0.10202574729919434,0.0016596317291259766
7058,53,762,1136,5102,0.06955380577427822,0.10053849220275879,0.0016705989837646484
7059,48,762,1109,5102,0.06299212598425197,0.10123085975646973,0.001683950424194336
7060,50,762,1160,5102,0.06561679790026247,0.10058712959289551,0.0016758441925048828
7061,52,762,1140,5102,0.06824146981627296,0.10057687759399414,0.0016934871673583984
7062,44,762,1105,5102,0.05774278215223097,0.10129570960998535,0.0016753673553466797
7063,51,762,1149,5102,0.06692913385826772,0.10164022445678711,0.001672983169555664
7064,46,762,1117,5102,0.06036745406824147,0.10176253318786621,0.0016701221466064453
7065,46,762,1131,5102,0.06036745406824147,0.10072684288024902,0.0016722679138183594
7066,47,762,1130,5102,0.06167979002624672,0.10390686988830566,0.0016696453094482422
7067,45,762,1106,5102,0.05905511811023622,0.10151910781860352,0.0016660690307617188
7068,45,762,1114,5102,0.05905511811023622,0.10205316543579102,0.001739501953125
7069,48,762,1125,5102,0.06299212598425197,0.1033327579498291,0.0016837120056152344
7070,54,762,1166,5102,0.07086614173228346,0.10123896598815918,0.001703023910522461
7071,51,762,1152,5102,0.06692913385826772,0.10148811340332031,0.0016663074493408203
7072,47,762,1110,5102,0.06167979002624672,0.10110282897949219,0.0016667842864990234
7073,53,762,1148,5102,0.06955380577427822,4.229618787765503,0.00164794921875
7074,54,762,1151,5102,0.07086614173228346,0.10102033615112305,0.0023572444915771484
7075,53,762,1146,5102,0.06955380577427822,0.11170387268066406,0.0016825199127197266
7076,46,762,1119,5102,0.06036745406824147,0.10304713249206543,0.0016942024230957031
7077,51,762,1145,5102,0.06692913385826772,0.10315370559692383,0.0016732215881347656
7078,49,762,1119,5102,0.06430446194225722,0.10319185256958008,0.0017185211181640625
7079,46,762,1123,5102,0.06036745406824147,0.10562682151794434,0.0016949176788330078
7080,48,762,1113,5102,0.06299212598425197,0.10401678085327148,0.0018393993377685547
7081,51,762,1136,5102,0.06692913385826772,0.10729217529296875,0.0016674995422363281
7082,53,762,1137,5102,0.06955380577427822,0.10121440887451172,0.0017082691192626953
7083,50,762,1136,5102,0.06561679790026247,0.10249996185302734,0.0016753673553466797
7084,49,762,1133,5102,0.06430446194225722,0.10043573379516602,0.0016949176788330078
7085,56,762,1179,5102,0.07349081364829396,0.10081768035888672,0.0016794204711914062
7086,51,762,1158,5102,0.06692913385826772,0.10044336318969727,0.001659393310546875
7087,49,762,1131,5102,0.06430446194225722,0.10166788101196289,0.0016717910766601562
7088,43,762,1094,5102,0.05643044619422572,0.09984207153320312,0.0016655921936035156
7089,50,762,1139,5102,0.06561679790026247,0.10055184364318848,0.0016567707061767578
7090,48,762,1136,5102,0.06299212598425197,0.10001397132873535,0.001653909683227539
7091,44,762,1112,5102,0.05774278215223097,0.10290050506591797,0.0016810894012451172
7092,49,762,1128,5102,0.06430446194225722,0.10027265548706055,0.0017249584197998047
7093,48,762,1114,5102,0.06299212598425197,0.10045456886291504,0.0016736984252929688
7094,48,762,1123,5102,0.06299212598425197,0.10062503814697266,0.0016446113586425781
7095,50,762,1134,5102,0.06561679790026247,0.10146594047546387,0.0016815662384033203
7096,51,762,1142,5102,0.06692913385826772,0.10045528411865234,0.0016651153564453125
7097,49,762,1127,5102,0.06430446194225722,0.10051202774047852,0.0017232894897460938
7098,47,762,1124,5102,0.06167979002624672,0.1006326675415039,0.0017247200012207031
7099,47,762,1121,5102,0.06167979002624672,0.10149550437927246,0.0016849040985107422
7100,50,762,1146,5102,0.06561679790026247,0.10174083709716797,0.0016758441925048828
7101,51,762,1151,5102,0.06692913385826772,0.10462617874145508,0.0016651153564453125
7102,52,762,1146,5102,0.06824146981627296,0.10220813751220703,0.0016994476318359375
7103,48,762,1125,5102,0.06299212598425197,0.10474634170532227,0.0016641616821289062
7104,51,762,1137,5102,0.06692913385826772,0.10928010940551758,0.0016765594482421875
7105,49,762,1129,5102,0.06430446194225722,0.10110235214233398,0.0016674995422363281
7106,52,762,1154,5102,0.06824146981627296,0.10090851783752441,0.0016758441925048828
7107,53,762,1150,5102,0.06955380577427822,0.10684800148010254,0.0017294883728027344
7108,52,762,1162,5102,0.06824146981627296,0.10474586486816406,0.0020151138305664062
7109,54,762,1148,5102,0.07086614173228346,0.11039018630981445,0.0018239021301269531
7110,54,762,1162,5102,0.07086614173228346,0.10986757278442383,0.0017323493957519531
7111,52,762,1155,5102,0.06824146981627296,0.10733199119567871,0.0017063617706298828
7112,49,762,1133,5102,0.06430446194225722,0.10110235214233398,0.0016705989837646484
7113,54,762,1148,5102,0.07086614173228346,0.10207891464233398,0.0016980171203613281
7114,43,762,1108,5102,0.05643044619422572,0.10400772094726562,0.0016679763793945312
7115,50,762,1140,5102,0.06561679790026247,0.10441136360168457,0.0016472339630126953
7116,49,762,1131,5102,0.06430446194225722,0.10286092758178711,0.0017287731170654297
7117,50,762,1152,5102,0.06561679790026247,0.10183501243591309,0.0017910003662109375
7118,57,762,1181,5102,0.07480314960629922,0.10180044174194336,0.0016956329345703125
7119,49,762,1158,5102,0.06430446194225722,0.10210394859313965,0.0016772747039794922
7120,47,762,1123,5102,0.06167979002624672,0.10107922554016113,0.0017008781433105469
7121,51,762,1130,5102,0.06692913385826772,0.10683608055114746,0.0017180442810058594
7122,45,762,1108,5102,0.05905511811023622,0.1044926643371582,0.0016775131225585938
7123,47,762,1115,5102,0.06167979002624672,0.10236692428588867,0.0016791820526123047
7124,48,762,1121,5102,0.06299212598425197,0.10058283805847168,0.0016722679138183594
7125,47,762,1129,5102,0.06167979002624672,0.10134267807006836,0.0016715526580810547
7126,46,762,1104,5102,0.06036745406824147,0.10074687004089355,0.0017156600952148438
7127,48,762,1127,5102,0.06299212598425197,0.10129547119140625,0.0016751289367675781
7128,50,762,1121,5102,0.06561679790026247,0.10108470916748047,0.0016677379608154297
7129,52,762,1149,5102,0.06824146981627296,0.10120368003845215,0.0017435550689697266
7130,45,762,1106,5102,0.05905511811023622,0.10091757774353027,0.0016608238220214844
7131,51,762,1155,5102,0.06692913385826772,0.1019597053527832,0.0016674995422363281
7132,49,762,1120,5102,0.06430446194225722,0.10235404968261719,0.001689910888671875
7133,48,762,1113,5102,0.06299212598425197,0.1022348403930664,0.0016911029815673828
7134,45,762,1109,5102,0.05905511811023622,0.10108757019042969,0.0016779899597167969
7135,50,762,1136,5102,0.06561679790026247,0.10208821296691895,0.001733541488647461
7136,47,762,1106,5102,0.06167979002624672,0.10089612007141113,0.0016551017761230469
7137,48,762,1117,5102,0.06299212598425197,0.10096979141235352,0.001661539077758789
7138,49,762,1135,5102,0.06430446194225722,0.10033559799194336,0.0016758441925048828
7139,47,762,1122,5102,0.06167979002624672,0.10303664207458496,0.0016722679138183594
7140,45,762,1109,5102,0.05905511811023622,0.10024237632751465,0.0017392635345458984
7141,47,762,1131,5102,0.06167979002624672,0.10087704658508301,0.0016863346099853516
7142,48,762,1126,5102,0.06299212598425197,0.11262631416320801,0.0017237663269042969
7143,53,762,1169,5102,0.06955380577427822,0.10288405418395996,0.0017185211181640625
7144,50,762,1140,5102,0.06561679790026247,0.10102415084838867,0.0016558170318603516
7145,53,762,1153,5102,0.06955380577427822,0.09908604621887207,0.0016520023345947266
7146,48,762,1121,5102,0.06299212598425197,0.09906363487243652,0.0017080307006835938
7147,47,762,1100,5102,0.06167979002624672,0.10145306587219238,0.0017745494842529297
7148,43,762,1096,5102,0.05643044619422572,0.0992119312286377,0.0016407966613769531
7149,45,762,1121,5102,0.05905511811023622,0.09976458549499512,0.0016694068908691406
7150,51,762,1147,5102,0.06692913385826772,0.0991520881652832,0.001657247543334961
7151,52,762,1165,5102,0.06824146981627296,0.09938788414001465,0.0016775131225585938
7152,43,762,1089,5102,0.05643044619422572,0.09927916526794434,0.0016810894012451172
7153,47,762,1124,5102,0.06167979002624672,0.09895491600036621,0.0016715526580810547
7154,48,762,1127,5102,0.06299212598425197,0.09888076782226562,0.0016984939575195312
7155,46,762,1119,5102,0.06036745406824147,0.10504317283630371,0.00182342529296875
7156,47,762,1137,5102,0.06167979002624672,0.10244989395141602,0.0017659664154052734
7157,47,762,1132,5102,0.06167979002624672,0.10243511199951172,0.0016582012176513672
7158,47,762,1115,5102,0.06167979002624672,0.10245561599731445,0.0016875267028808594
7159,49,762,1144,5102,0.06430446194225722,0.10329723358154297,0.0016684532165527344
7160,50,762,1135,5102,0.06561679790026247,0.09952616691589355,0.00165557861328125
7161,52,762,1135,5102,0.06824146981627296,0.09999537467956543,0.0016696453094482422
7162,48,762,1135,5102,0.06299212598425197,0.10337424278259277,0.001665353775024414
7163,47,762,1145,5102,0.06167979002624672,0.10242629051208496,0.0018353462219238281
7164,48,762,1130,5102,0.06299212598425197,0.10188174247741699,0.0016591548919677734
7165,50,762,1137,5102,0.06561679790026247,0.1024014949798584,0.0016503334045410156
7166,52,762,1148,5102,0.06824146981627296,0.0999765396118164,0.0017008781433105469
7167,46,762,1109,5102,0.06036745406824147,0.10056257247924805,0.0016560554504394531
7168,48,762,1142,5102,0.06299212598425197,0.09950709342956543,0.001661539077758789
7169,54,762,1164,5102,0.07086614173228346,0.09921884536743164,0.001657247543334961
7170,48,762,1135,5102,0.06299212598425197,0.09943509101867676,0.0016586780548095703
7171,54,762,1168,5102,0.07086614173228346,0.10023927688598633,0.0016672611236572266
7172,47,762,1117,5102,0.06167979002624672,0.09902310371398926,0.0016968250274658203
7173,50,762,1147,5102,0.06561679790026247,0.09874081611633301,0.00167083740234375
7174,47,762,1128,5102,0.06167979002624672,0.09885978698730469,0.0016553401947021484
7175,50,762,1129,5102,0.06561679790026247,0.10051655769348145,0.0017266273498535156
7176,56,762,1172,5102,0.07349081364829396,0.09882187843322754,0.0016546249389648438
7177,49,762,1123,5102,0.06430446194225722,0.10028934478759766,0.0016415119171142578
7178,52,762,1142,5102,0.06824146981627296,0.10082817077636719,0.001710653305053711
7179,53,762,1144,5102,0.06955380577427822,0.10068941116333008,0.0016772747039794922
7180,44,762,1100,5102,0.05774278215223097,0.09905290603637695,0.0016422271728515625
7181,57,762,1181,5102,0.07480314960629922,0.1010594367980957,0.0016937255859375
7182,49,762,1136,5102,0.06430446194225722,0.10078215599060059,0.0016551017761230469
7183,50,762,1152,5102,0.06561679790026247,0.0997464656829834,0.0016567707061767578
7184,47,762,1120,5102,0.06167979002624672,0.10003089904785156,0.0017654895782470703
7185,42,762,1090,5102,0.05511811023622047,0.11172890663146973,0.002373218536376953
7186,52,762,1144,5102,0.06824146981627296,0.10692167282104492,0.0016756057739257812
7187,44,762,1116,5102,0.05774278215223097,0.10215902328491211,0.0017325878143310547
7188,54,762,1159,5102,0.07086614173228346,0.10129308700561523,0.0016984939575195312
7189,52,762,1137,5102,0.06824146981627296,0.1010584831237793,0.0016927719116210938
7190,45,762,1101,5102,0.05905511811023622,0.10108470916748047,0.0017173290252685547
7191,48,762,1134,5102,0.06299212598425197,0.10249829292297363,0.0016765594482421875
7192,52,762,1165,5102,0.06824146981627296,0.10163617134094238,0.0016820430755615234
7193,54,762,1164,5102,0.07086614173228346,0.10104084014892578,0.0016698837280273438
7194,46,762,1098,5102,0.06036745406824147,0.10213732719421387,0.0017049312591552734
7195,49,762,1128,5102,0.06430446194225722,0.10244560241699219,0.0016980171203613281
7196,47,762,1106,5102,0.06167979002624672,0.10344243049621582,0.0017130374908447266
7197,48,762,1131,5102,0.06299212598425197,0.10124683380126953,0.0017058849334716797
7198,55,762,1161,5102,0.07217847769028872,0.10182762145996094,0.0016889572143554688
7199,47,762,1119,5102,0.06167979002624672,0.10216307640075684,0.0016779899597167969
7200,50,762,1128,5102,0.06561679790026247,0.10090374946594238,0.0016677379608154297
7201,48,762,1137,5102,0.06299212598425197,0.10060501098632812,0.001678466796875
7202,46,762,1117,5102,0.06036745406824147,0.10097765922546387,0.0016889572143554688
7203,45,762,1122,5102,0.05905511811023622,0.1011359691619873,0.0016827583312988281
7204,47,762,1108,5102,0.06167979002624672,0.10983514785766602,0.0016970634460449219
7205,48,762,1134,5102,0.06299212598425197,0.11015534400939941,0.0017497539520263672
7206,49,762,1129,5102,0.06430446194225722,0.10787367820739746,0.0018053054809570312
7207,52,762,1173,5102,0.06824146981627296,0.10515117645263672,0.0018663406372070312
7208,48,762,1120,5102,0.06299212598425197,0.10044980049133301,0.0016722679138183594
7209,51,762,1124,5102,0.06692913385826772,0.10063934326171875,0.0016734600067138672
7210,48,762,1134,5102,0.06299212598425197,0.10113883018493652,0.001680612564086914
7211,48,762,1143,5102,0.06299212598425197,0.10146784782409668,0.0017201900482177734
7212,45,762,1098,5102,0.05905511811023622,0.10019397735595703,0.001657247543334961
7213,54,762,1173,5102,0.07086614173228346,0.10011935234069824,0.0016868114471435547
7214,49,762,1120,5102,0.06430446194225722,0.10062146186828613,0.0016880035400390625
7215,41,762,1091,5102,0.05380577427821522,0.10130810737609863,0.0016963481903076172
7216,50,762,1151,5102,0.06561679790026247,0.10010385513305664,0.0016949176788330078
7217,48,762,1126,5102,0.06299212598425197,0.10165691375732422,0.0017042160034179688
7218,50,762,1140,5102,0.06561679790026247,0.10105228424072266,0.0016720294952392578
7219,51,762,1141,5102,0.06692913385826772,0.10106801986694336,0.0016696453094482422
7220,50,762,1131,5102,0.06561679790026247,0.10024094581604004,0.0017211437225341797
7221,50,762,1136,5102,0.06561679790026247,0.10193014144897461,0.00167083740234375
7222,49,762,1126,5102,0.06430446194225722,0.10111737251281738,0.0017125606536865234
7223,49,762,1125,5102,0.06430446194225722,0.10299921035766602,0.001680135726928711
7224,51,762,1144,5102,0.06692913385826772,0.10330843925476074,0.0016751289367675781
7225,49,762,1127,5102,0.06430446194225722,0.10004186630249023,0.0016674995422363281
7226,52,762,1154,5102,0.06824146981627296,0.10237312316894531,0.0016858577728271484
7227,50,762,1117,5102,0.06561679790026247,0.10777139663696289,0.0016849040985107422
7228,47,762,1110,5102,0.06167979002624672,0.10269808769226074,0.0017323493957519531
7229,52,762,1155,5102,0.06824146981627296,0.10162591934204102,0.0016722679138183594
7230,50,762,1123,5102,0.06561679790026247,0.10584402084350586,0.0016815662384033203
7231,45,762,1103,5102,0.05905511811023622,0.10239291191101074,0.0016620159149169922
7232,47,762,1120,5102,0.06167979002624672,0.1012718677520752,0.001665353775024414
7233,49,762,1129,5102,0.06430446194225722,0.10118627548217773,0.0016696453094482422
7234,51,762,1148,5102,0.06692913385826772,0.10084342956542969,0.0017349720001220703
7235,49,762,1121,5102,0.06430446194225722,0.10170769691467285,0.0016841888427734375
7236,51,762,1150,5102,0.06692913385826772,0.10176277160644531,0.0016629695892333984
7237,43,762,1097,5102,0.05643044619422572,0.10115694999694824,0.0016608238220214844
7238,51,762,1127,5102,0.06692913385826772,0.10082840919494629,0.0016674995422363281
7239,51,762,1134,5102,0.06692913385826772,0.10349011421203613,0.001680612564086914
7240,46,762,1137,5102,0.06036745406824147,0.09996557235717773,0.0016655921936035156
7241,50,762,1140,5102,0.06561679790026247,0.10091280937194824,0.00165557861328125
7242,47,762,1145,5102,0.06167979002624672,0.10035824775695801,0.001682281494140625
7243,50,762,1137,5102,0.06561679790026247,0.10198569297790527,0.0017313957214355469
7244,50,762,1137,5102,0.06561679790026247,0.09995698928833008,0.0016613006591796875
7245,49,762,1123,5102,0.06430446194225722,0.1005549430847168,0.00168609619140625
7246,49,762,1152,5102,0.06430446194225722,0.10108685493469238,0.0017499923706054688
7247,49,762,1136,5102,0.06430446194225722,0.10162687301635742,0.0017287731170654297
7248,53,762,1157,5102,0.06955380577427822,0.10131025314331055,0.0018758773803710938
7249,54,762,1161,5102,0.07086614173228346,0.11432480812072754,0.001672983169555664
7250,47,762,1135,5102,0.06167979002624672,0.10178685188293457,0.0017349720001220703
7251,46,762,1123,5102,0.06036745406824147,0.10244965553283691,0.0016889572143554688
7252,49,762,1143,5102,0.06430446194225722,0.10889029502868652,0.0016772747039794922
7253,44,762,1107,5102,0.05774278215223097,0.10482645034790039,0.0017011165618896484
7254,52,762,1156,5102,0.06824146981627296,0.10481667518615723,0.0017499923706054688
7255,49,762,1142,5102,0.06430446194225722,0.1047523021697998,0.0016529560089111328
7256,47,762,1124,5102,0.06167979002624672,0.1018528938293457,0.001674652099609375
7257,46,762,1128,5102,0.06036745406824147,0.10354804992675781,0.0016639232635498047
7258,46,762,1118,5102,0.06036745406824147,0.1000359058380127,0.0016491413116455078
7259,54,762,1143,5102,0.07086614173228346,0.1001734733581543,0.001712799072265625
7260,53,762,1154,5102,0.06955380577427822,0.09952664375305176,0.0016551017761230469
7261,49,762,1135,5102,0.06430446194225722,0.0996544361114502,0.00165557861328125
7262,51,762,1148,5102,0.06692913385826772,0.10015606880187988,0.0016584396362304688
7263,50,762,1133,5102,0.06561679790026247,0.09982633590698242,0.001707315444946289
7264,51,762,1147,5102,0.06692913385826772,0.09894728660583496,0.00165557861328125
7265,49,762,1130,5102,0.06430446194225722,0.10751032829284668,0.001668691635131836
7266,50,762,1145,5102,0.06561679790026247,0.09930253028869629,0.0016407966613769531
7267,48,762,1136,5102,0.06299212598425197,0.1000678539276123,0.0016515254974365234
7268,56,762,1164,5102,0.07349081364829396,0.09848308563232422,0.0016622543334960938
7269,52,762,1153,5102,0.06824146981627296,4.2240588665008545,0.001653432846069336
7270,53,762,1152,5102,0.06955380577427822,0.10645771026611328,0.0016713142395019531
7271,49,762,1139,5102,0.06430446194225722,0.1038963794708252,0.0020263195037841797
7272,47,762,1126,5102,0.06167979002624672,0.11617922782897949,0.0017170906066894531
7273,50,762,1141,5102,0.06561679790026247,0.1029825210571289,0.0018346309661865234
7274,46,762,1115,5102,0.06036745406824147,0.10198378562927246,0.001726388931274414
7275,48,762,1124,5102,0.06299212598425197,0.10306930541992188,0.00174713134765625
7276,47,762,1114,5102,0.06167979002624672,0.10036158561706543,0.0016872882843017578
7277,46,762,1120,5102,0.06036745406824147,0.1012270450592041,0.0016679763793945312
7278,49,762,1146,5102,0.06430446194225722,0.10105013847351074,0.0016627311706542969
7279,48,762,1124,5102,0.06299212598425197,0.10194683074951172,0.00165557861328125
7280,52,762,1145,5102,0.06824146981627296,0.10242509841918945,0.0016622543334960938
7281,45,762,1095,5102,0.05905511811023622,0.1021270751953125,0.001730203628540039
7282,44,762,1112,5102,0.05774278215223097,0.10207891464233398,0.0017120838165283203
7283,46,762,1126,5102,0.06036745406824147,0.10503864288330078,0.002454996109008789
7284,47,762,1127,5102,0.06167979002624672,0.10768795013427734,0.0016939640045166016
7285,53,762,1145,5102,0.06955380577427822,0.1004018783569336,0.0016856193542480469
7286,53,762,1169,5102,0.06955380577427822,0.10106182098388672,0.0016999244689941406
7287,48,762,1149,5102,0.06299212598425197,0.10118651390075684,0.0016787052154541016
7288,49,762,1137,5102,0.06430446194225722,0.10105657577514648,0.0016937255859375
7289,49,762,1136,5102,0.06430446194225722,0.1011648178100586,0.0016665458679199219
7290,43,762,1111,5102,0.05643044619422572,0.10090112686157227,0.0016751289367675781
7291,47,762,1120,5102,0.06167979002624672,0.1011810302734375,0.0016779899597167969
7292,49,762,1127,5102,0.06430446194225722,0.10448288917541504,0.0017762184143066406
7293,51,762,1147,5102,0.06692913385826772,0.1030271053314209,0.0016865730285644531
7294,46,762,1108,5102,0.06036745406824147,0.10440230369567871,0.0017368793487548828
7295,43,762,1092,5102,0.05643044619422572,0.10234212875366211,0.0016949176788330078
7296,47,762,1128,5102,0.06167979002624672,0.10448908805847168,0.0016922950744628906
7297,49,762,1132,5102,0.06430446194225722,0.09984397888183594,0.0016770362854003906
7298,43,762,1102,5102,0.05643044619422572,0.10182762145996094,0.00165557861328125
7299,54,762,1150,5102,0.07086614173228346,0.10150647163391113,0.0016705989837646484
7300,52,762,1128,5102,0.06824146981627296,0.10094237327575684,0.0017240047454833984
7301,50,762,1134,5102,0.06561679790026247,0.10109376907348633,0.0016753673553466797
7302,50,762,1135,5102,0.06561679790026247,0.10088682174682617,0.0016789436340332031
7303,55,762,1188,5102,0.07217847769028872,0.1011362075805664,0.0016808509826660156
7304,50,762,1150,5102,0.06561679790026247,0.10123586654663086,0.0016851425170898438
7305,50,762,1136,5102,0.06561679790026247,0.10087060928344727,0.0016713142395019531
7306,52,762,1127,5102,0.06824146981627296,0.1005244255065918,0.0016963481903076172
7307,45,762,1103,5102,0.05905511811023622,0.10140585899353027,0.0017025470733642578
7308,47,762,1133,5102,0.06167979002624672,0.10555005073547363,0.0018088817596435547
7309,53,762,1151,5102,0.06955380577427822,0.10585594177246094,0.0016827583312988281
7310,52,762,1142,5102,0.06824146981627296,0.10384893417358398,0.0018095970153808594
7311,45,762,1094,5102,0.05905511811023622,0.10874557495117188,0.001695871353149414
7312,49,762,1137,5102,0.06430446194225722,0.10583376884460449,0.001678466796875
7313,50,762,1149,5102,0.06561679790026247,0.10546231269836426,0.0017695426940917969
7314,49,762,1121,5102,0.06430446194225722,0.10335183143615723,0.0016863346099853516
7315,46,762,1141,5102,0.06036745406824147,0.1019277572631836,0.0016734600067138672
7316,49,762,1139,5102,0.06430446194225722,0.10157227516174316,0.0017364025115966797
7317,54,762,1168,5102,0.07086614173228346,0.10154891014099121,0.0016660690307617188
7318,48,762,1132,5102,0.06299212598425197,0.10096502304077148,0.0016739368438720703
7319,54,762,1158,5102,0.07086614173228346,0.1018819808959961,0.0016634464263916016
7320,46,762,1128,5102,0.06036745406824147,0.10117888450622559,0.0016644001007080078
7321,51,762,1138,5102,0.06692913385826772,0.10167813301086426,0.0016856193542480469
7322,46,762,1140,5102,0.06036745406824147,0.10126328468322754,0.0016813278198242188
7323,50,762,1141,5102,0.06561679790026247,0.1018075942993164,0.0016901493072509766
7324,40,762,1081,5102,0.05249343832020997,0.10168266296386719,0.0017347335815429688
7325,47,762,1130,5102,0.06167979002624672,0.10282301902770996,0.001687765121459961
7326,50,762,1139,5102,0.06561679790026247,0.10069823265075684,0.001676321029663086
7327,40,762,1082,5102,0.05249343832020997,0.10270237922668457,0.001665353775024414
7328,50,762,1148,5102,0.06561679790026247,0.1013784408569336,0.0016703605651855469
7329,53,762,1149,5102,0.06955380577427822,0.10096859931945801,0.0016980171203613281
7330,46,762,1120,5102,0.06036745406824147,0.10061192512512207,0.0017409324645996094
7331,52,762,1143,5102,0.06824146981627296,0.10177731513977051,0.0017442703247070312
7332,52,762,1152,5102,0.06824146981627296,0.1012110710144043,0.0016715526580810547
7333,48,762,1116,5102,0.06299212598425197,0.1011042594909668,0.0016715526580810547
7334,42,762,1097,5102,0.05511811023622047,0.10223650932312012,0.001712799072265625
7335,47,762,1116,5102,0.06167979002624672,0.10793042182922363,0.0018241405487060547
7336,48,762,1122,5102,0.06299212598425197,0.10094571113586426,0.0016710758209228516
7337,48,762,1116,5102,0.06299212598425197,0.10056471824645996,0.0016880035400390625
7338,54,762,1150,5102,0.07086614173228346,0.10075020790100098,0.0016846656799316406
7339,55,762,1171,5102,0.07217847769028872,0.10077285766601562,0.001689910888671875
7340,47,762,1123,5102,0.06167979002624672,0.10068774223327637,0.0017409324645996094
7341,54,762,1152,5102,0.07086614173228346,0.1000967025756836,0.0016832351684570312
7342,49,762,1146,5102,0.06430446194225722,0.10197162628173828,0.001667022705078125
7343,51,762,1154,5102,0.06692913385826772,0.10037374496459961,0.0016696453094482422
7344,47,762,1137,5102,0.06167979002624672,0.10161685943603516,0.0017282962799072266
7345,46,762,1128,5102,0.06036745406824147,0.1007380485534668,0.0016582012176513672
7346,47,762,1120,5102,0.06167979002624672,0.10363912582397461,0.0016703605651855469
7347,48,762,1122,5102,0.06299212598425197,0.10167980194091797,0.0016579627990722656
7348,52,762,1152,5102,0.06824146981627296,0.10425734519958496,0.0016810894012451172
7349,53,762,1144,5102,0.06955380577427822,0.10295534133911133,0.0016646385192871094
7350,54,762,1155,5102,0.07086614173228346,0.10134291648864746,0.0017194747924804688
7351,45,762,1106,5102,0.05905511811023622,0.10099244117736816,0.001657724380493164
7352,50,762,1147,5102,0.06561679790026247,0.10130572319030762,0.0016665458679199219
7353,46,762,1130,5102,0.06036745406824147,0.10132288932800293,0.001653909683227539
7354,47,762,1116,5102,0.06167979002624672,0.10107541084289551,0.001661062240600586
7355,46,762,1125,5102,0.06036745406824147,0.10285496711730957,0.0016908645629882812
7356,42,762,1099,5102,0.05511811023622047,0.10824894905090332,0.0017597675323486328
7357,54,762,1157,5102,0.07086614173228346,0.10535287857055664,0.0018074512481689453
7358,46,762,1128,5102,0.06036745406824147,0.10352230072021484,0.0016787052154541016
7359,52,762,1140,5102,0.06824146981627296,0.10849332809448242,0.0019745826721191406
7360,47,762,1121,5102,0.06167979002624672,0.10655903816223145,0.0016756057739257812
7361,50,762,1135,5102,0.06561679790026247,0.10110259056091309,0.0017049312591552734
7362,46,762,1120,5102,0.06036745406824147,0.10088253021240234,0.0017437934875488281
7363,46,762,1103,5102,0.06036745406824147,0.10159873962402344,0.0016694068908691406
7364,48,762,1160,5102,0.06299212598425197,0.10096335411071777,0.0016827583312988281
7365,52,762,1159,5102,0.06824146981627296,0.10103511810302734,0.0016798973083496094
7366,50,762,1151,5102,0.06561679790026247,0.10111618041992188,0.0016994476318359375
7367,50,762,1125,5102,0.06561679790026247,0.10095477104187012,0.0016672611236572266
7368,53,762,1154,5102,0.06955380577427822,0.10445904731750488,0.0016827583312988281
7369,46,762,1138,5102,0.06036745406824147,0.10112380981445312,0.0016705989837646484
7370,51,762,1148,5102,0.06692913385826772,0.10190200805664062,0.0016870498657226562
7371,51,762,1138,5102,0.06692913385826772,0.10294961929321289,0.0016856193542480469
7372,53,762,1156,5102,0.06955380577427822,0.10208678245544434,0.0016722679138183594
7373,49,762,1133,5102,0.06430446194225722,0.10144448280334473,0.0017309188842773438
7374,52,762,1142,5102,0.06824146981627296,0.10137081146240234,0.0016636848449707031
7375,50,762,1131,5102,0.06561679790026247,0.10166740417480469,0.0016870498657226562
7376,52,762,1163,5102,0.06824146981627296,0.10551691055297852,0.001972675323486328
7377,55,762,1162,5102,0.07217847769028872,0.1035914421081543,0.0016825199127197266
7378,46,762,1104,5102,0.06036745406824147,0.10131478309631348,0.0017201900482177734
7379,51,762,1153,5102,0.06692913385826772,0.10161638259887695,0.0016741752624511719
7380,47,762,1125,5102,0.06167979002624672,0.10153698921203613,0.001674652099609375
7381,44,762,1103,5102,0.05774278215223097,0.1015172004699707,0.0016827583312988281
7382,47,762,1115,5102,0.06167979002624672,0.10094475746154785,0.0017304420471191406
7383,52,762,1144,5102,0.06824146981627296,0.10142278671264648,0.00167083740234375
7384,45,762,1100,5102,0.05905511811023622,0.10143589973449707,0.0016584396362304688
7385,51,762,1142,5102,0.06692913385826772,0.10121345520019531,0.0017011165618896484
7386,49,762,1145,5102,0.06430446194225722,0.10202217102050781,0.0016813278198242188
7387,45,762,1127,5102,0.05905511811023622,0.10126757621765137,0.001669168472290039
7388,52,762,1147,5102,0.06824146981627296,0.10108709335327148,0.0016808509826660156
7389,54,762,1155,5102,0.07086614173228346,0.10108828544616699,0.0017366409301757812
7390,51,762,1135,5102,0.06692913385826772,0.10084199905395508,0.0016727447509765625
